"<li><strong>Name the digital payment platform, which has partnered with ICICI Lombard to launch first of its kind travel insurance &amp; domestic trip insurance. </strong><br/>
1) PhonePe<br/>
2) PayTm<br/>
3) Google Pay<br/>
4) Freecharge<br/>
5) JioMoney<br/>
","-<strong>1) PhonePe </strong><br/>
<strong>Explanation:</strong><br/>
Flipkart-owned digital payments platform PhonePe along with ICICI Lombard, the non-life insurance company launched ‘first of its kind’ travel insurance, domestic multi-trip insurance to provide a stress-free travel experience to customers by covering risks associated with all modes of travel within the country (road, rail and air within the country) from the time a customer leaves home, till the time of return.<br/>
</div></div><br/></li>"
"<li><strong>What will be the growth of India in FY2020-21 as per World Bank’s Global Economic Prospect (GEP) June 2020? </strong><br/>
1) -4.8%<br/>
2) -4%<br/>
3) -2.5%<br/>
4) -2%<br/>
5) -3.2%<br/>
","-<strong>5) -3.2% </strong><br/>
<strong>Explanation:</strong><br/>
The Washington based multilateral lender, World Bank in its latest edition of the Global Economic Prospect (GEP) June 2020 analytical chapters reports states that India’s growth is contract by 3.2% (so growth is -3.2%) for FY20-21. It was lower from 4.2% which forecasted in FY2019-20 at the end of March 2020.<br/>
</div></div><br/></li>"
"<li><strong>According to World bank’s report, global economy will contract by ____% in 2020. </strong><br/>
1) 5.2<br/>
2) 3.2<br/>
3) 1.2<br/>
4) 4.2<br/>
5) 2.3<br/>
","-<strong>1) 5.2 </strong><br/>
<strong>Explanation:</strong><br/>
Acc. to the World Bank, the massive shock of the COVID-19 Pandemic and lockdown measures for its containment will lead to a contraction of the global economy by 5.2% in 2020.<br/>
</div></div><br/></li>"
"<li><strong>Find the digital technology company which has partnered with UNDP, HCCB for plastic waste management Project named ‘Prithivi’. </strong><br/>
1) TCS<br/>
2) Infosys<br/>
3) Recykal<br/>
4) Wipro<br/>
5) HCL<br/>
","-<strong>3) Recykal </strong><br/>
<strong>Explanation:</strong><br/>
Recycling plays an important role in enhancing the circular economy. However, lack of awareness poses challenges towards management of plastic waste and recycling. In order to overcome this situation, Recykal, a digital technology company in the waste management space collaborated with United Nations Development Programme (UNDP) and Hindustan Coca-Cola Beverages Pvt Ltd (HCCB) for Project Prithvi, a joint initiative for developing sustainable plastic waste management practices in the country.<br/>
</div></div><br/></li>"
"<li><strong>Which country has signed MoU with India to develop strong cooperation and promote strategic intervention in the power sector? </strong><br/>
1) Germany<br/>
2) Denmark<br/>
3) Argentina<br/>
4) Nepal<br/>
5) Japan<br/>
","-<strong>2) Denmark </strong><br/>
<strong>Explanation:</strong><br/>
To develop strong cooperation and promote strategic intervention in the power sector, an MOU (Memorandum of Understanding) on the Indo-Denmark Cooperation between the Ministry of Power, Government of the Republic of India and the Ministry for Energy, Utilities and Climate, Government of the Kingdom of Denmark was signed on 5th June 2020. The MOU was signed by the Secretary (Power), Sanjiv Nandan Sahai and Ambassador of Denmark to India, Freddy Svane.<br/>
</div></div><br/></li>"
"<li><strong>Who has honored with “NASA Distinguished Public Service Medal” recently? </strong><br/>
1) Rajiv Kumar<br/>
2) VK Paul<br/>
3) C K Naidu<br/>
4) RK Chetty Pandipati<br/>
5) Renjith Kumar<br/>
","-<strong>5) Renjith Kumar </strong><br/>
<strong>Explanation:</strong><br/>
Renjith Kumar, Engineer from Kerala and Indian Entrepreneur based in Virginia is honoured with NASA’s highest form of recognition for a non-governmental individual “NASA Distinguished Public Service Medal” for his service to NASA through executive leadership, engineering contribution, technical excellence and customer satisfaction.<br/>
</div></div><br/></li>"
"<li><strong>Who chaired the Committee on Development of Housing Finance Securitisation Market in India? </strong><br/>
1) Harsh Vardhan<br/>
2) TN Manoharan<br/>
3) Nandhan Nilakeni<br/>
4) VK Paul<br/>
5) Tapan Roy<br/>
","-<strong>1) Harsh Vardhan </strong><br/>
<strong>Explanation:</strong><br/>
RBI has proposed two draft documents titled “Draft Comprehensive Framework for Sale of Loan Exposures” and “Draft Framework for Securitisation of Standard Assets” consisting of guidelines applicable to all Scheduled Commercial Banks; All India Financial Institutions and, all Non-Banking Financial Companies. The revised guidelines include the recommendations of the Committee on Development of Housing Finance Securitisation Market in India chaire by Dr. Harsh Vardhan and the Task Force on the Development of Secondary Market for Corporate Loans chaired by Thothala Narayanaswamy Manoharan, which were set up by the Reserve Bank in May, 2019.<br/>
</div></div><br/></li>"
"<li><strong>The scientists from Max Planck Institute for Solar System Research have discovered a new planet named KOI-456.04 &amp; its host star called Kepler-160. The study was published in which journal? </strong><br/>
1) New Astronomy<br/>
2) Journal Nature<br/>
3) Astronomy and Astrophysics<br/>
4) The Astrophysical Journal<br/>
5) Nature Astronomy<br/>
","-<strong>3) Astronomy and Astrophysics </strong><br/>
<strong>Explanation:</strong><br/>
A team of scientists from the Max Planck Institute for Solar System Research (MPS) in Gottingen (Germany), the Sonneberg Observatory, the University of Göttingen, the University of California, and NASA (National Aeronautics and Space Administration) led by MPS, have discovered a new planet named KOI-456.04 &amp; its host star called Kepler-160 by using Kepler Space Telescope. The research has been published in the journal Astronomy and Astrophysics &amp; lead author of the study was Dr Rene Heller.<br/>
</div></div><br/></li>"
"<li><strong>Name the world’s 1st ‘Internet-controlled’ robot which was specially designed for COVID-19 hospitals. </strong><br/>
1) M-Bot<br/>
2) Mobot<br/>
3) I-Bot<br/>
4) Coro-bot<br/>
5) COmBat<br/>
","-<strong>4) Coro-bot </strong><br/>
<strong>Explanation:</strong><br/>
A 23-year old Thane engineer, Pratik Tirodkar, founder of a start-up PNT Solutions, Dombivali developed the world’s 1st ‘Internet-controlled’ robot named ‘Coro-bot’ to address the needs of the hospitals treating COVID-19 patients. It is deployed for the 1st time in Holy Cross Hospital, Kalyan, Maharashtra.<br/>
</div></div><br/></li>"
"<li><strong>Defence Institute of Advanced Technology (DIAT) have developed ‘ANANYA’ nanotechnology based disinfectant spray to fight COVID-19. Where is DIAT located? </strong><br/>
1) Mumbai<br/>
2) Amritsar<br/>
3) Gurugram<br/>
4) Kolkata<br/>
5) Pune<br/>
","-<strong>5) Pune </strong><br/>
<strong>Explanation:</strong><br/>
The Defence Institute of Advanced Technology (DIAT), Pune developed “ANANYA” water based disinfectant spray with nanotechnology assisted formulation. This can be used by the general public and healthcare workers and can be used for individual and large scale purposes.<br/>
</div></div><br/></li>"
"<li><strong>Name the pod which was designed, developed and inducted by Indian Air force for evacuation of critical patients with infectious diseases. </strong><br/>
1) AIRPact<br/>
2) ARPIT<br/>
3) HeliPod<br/>
4) Plodder<br/>
5) ASPALT<br/>
","-<strong>2) ARPIT </strong><br/>
<strong>Explanation:</strong><br/>
ARPIT (Airborne Rescue Pod for Isolated Transportation) was designed, developed and inducted by the Indian Air force (IAF) for the evacuation of critical patients with infectious diseases from high altitude area, isolated and remote places.<br/>
</div></div><br/></li>"
"<li><strong>Gomathi Marimuthu who is news recently is associated with which sport event? </strong><br/>
1) 800m running<br/>
2) Wrestling<br/>
3) Cricket<br/>
4) Shooting<br/>
5) Badminton<br/>
","-<strong>1) 800m running </strong><br/>
<strong>Explanation:</strong><br/>
Athletics Integrity Unit(AIU) banned Gomathi Marimuthu, 31-year-old athlete from Tamil Nadu who won the gold medal for 800m in the 2019 Asian Championship, in Doha, Qatar for 4years from 17th May 2019 to 16th May 2023 after testing positive for banned substances. The titles, rankings, points and prizes won by Gomathi from 18th March 2019 to 17th May 2019 will be forfeited and her results will be annulled.<br/>
</div></div><br/></li>"
"<li><strong>Amit Panghal and Vikas Krishnan who are in news recently is associated with which sport? </strong><br/>
1) Boxing<br/>
2) Tennis<br/>
3) Badminton<br/>
4) Wrestling<br/>
5) Weightlifting<br/>
","-<strong>1) Boxing </strong><br/>
<strong>Explanation:</strong><br/>
The Boxing Federation of India on Monday nominated world silver-medallist Amit Panghal and the seasoned Vikas Krishan for the Rajiv Gandhi Khel Ratna award, picking only Olympic-bound names as its nominees for the annual honours. Panghal (52kg), also an Asian Games champion, has not won any national sports award.<br/>
</div></div><br/></li>"
"<li><strong>Former union minister Arjun Charan Sethi who passed away in June 2020, belongs to which state? </strong><br/>
1) West Bengal<br/>
2) Assam<br/>
3) Manipur<br/>
4) Meghalaya<br/>
5) Odisha<br/>
","-<strong>5) Odisha </strong><br/>
<strong>Explanation:</strong><br/>
Former Union Water Resources Minister (2000 to 2004) Arjun Charan Sethi passed away at 79 due to his short illness in a private hospital at Bhubaneswar. He is an 8-time member of parliament(MP) from Bhadrak Lok Sabha constituency. He was born on 18 Sep 1941 &amp; hails from Bhadrak, Odisha.<br/>
</div></div><br/></li>"
"<li><strong>Hamza Koya who passed away recently is associated in which sport? </strong><br/>
1) Tennis<br/>
2) Cricket<br/>
3) Hockey<br/>
4) Kabaddi<br/>
5) Football<br/>
","-<strong>5) Football </strong><br/>
<strong>Explanation:</strong><br/>
Former Santosh Trophy National Football Championship player, Hamza Koya has passed away at the age of 61 years after undergoing plasma therapy for Covid-19 infection in Kerala, who played as a wing-back position and represented Maharashtra in Santosh Trophy from 1981 to 1986.<br/>
</div></div><br/></li>"
"<li><strong>Name the mobile app which was developed by IIT Guwahati’s students for seamless and contactless air travel. </strong><br/>
1) Airbot<br/>
2) Corrid<br/>
3) Tickle<br/>
4) Breeze<br/>
5) Flyzy<br/>
","-<strong>5) Flyzy </strong><br/>
<strong>Explanation:</strong><br/>
A group of Indian Institute of Technology (IIT)-Guwahati students has developed a mobile application called “Flyzy” for seamless and contactless air travel.The aim of the mobile app is to provide contactless boarding, keeping in mind the easier baggage drop, manageable parking, better shopping experience.<br/>
</div></div><br/></li>"
"<li><strong>What does ‘L’ in LEI denotes? </strong><br/>
1) Loan<br/>
2) Land<br/>
3) Liquidity<br/>
4) Legal<br/>
5) Leverage<br/>
","-<strong>4) Legal </strong><br/>
<strong>Explanation:</strong><br/>
No corporate loan sanctions, renewals without LEI code: IRDAI. Chennai: The Insurance Regulatory and Development Authority of India (IRDAI) has asked insurers not to grant loan renewals or enhancements if the borrowers do not get the LEI code from the Legal Entity Identifier (LEI) India Ltd.<br/>
</div></div><br/></li>"
"<li><strong>Which among the following was known as Asia’s version of Noble prize? </strong><br/>
1) Pulitzer awards<br/>
2) BAFTA awards<br/>
3) WOW Awards<br/>
4) Ramon Magsaysay awards<br/>
5) Booker Prize<br/>
","-<strong>4) Ramon Magsaysay awards </strong><br/>
<strong>Explanation:</strong><br/>
A Philippine peace award has been cancelled this year due to the coronavirus pandemic, marking only the third disruption in six decades for the annual prize regarded as an Asian Nobel. The Manila-based foundation that hands out the Ramon Magsaysay awards said recently it has no choice “with the COVID-19 pandemic practically immobilizing the world.”<br/>
</div></div><br/></li>"
"<li><strong>Who is the Prime Minister of Armenia? </strong><br/>
1) Nikol Pashinyan<br/>
2) Binali Yildırım<br/>
3) Ali Asadov<br/>
4) Giorgi Gakharia<br/>
5) Hassan Rouhani<br/>
","-<strong>1) Nikol Pashinyan </strong><br/>
<strong>Explanation:</strong><br/>
Armenian PM Nikol Pashinyan has recently announced that he was infected with COVID-19. The capital and currency of Armenia are Yerevan &amp; Armenian Dram respectively.<br/>
</div></div><br/></li>"
"<li><strong>Name the tropical storm which hits Louisiana (US state) recently. </strong><br/>
1) Hanna<br/>
2) Arthur<br/>
3) Bertha<br/>
4) Fay<br/>
5) Cristobal<br/>
","-<strong>5) Cristobal </strong><br/>
<strong>Explanation:</strong><br/>
Tropical Storm Cristobal made landfall in southeast Louisiana US state recently.<br/>
</div></div><br/></li>"
"<li><strong>What is the expansion of MRR? </strong><br/>
1) Medium Retention Requirement<br/>
2) Minimum Retention Requirement<br/>
3) Minimum Retire Requirement<br/>
4) Minimum Retention Registration<br/>
5) Maximum Retention Requirement<br/>
","-<strong>2) Minimum Retention Requirement </strong><br/>
<strong>Explanation:</strong><br/>
The Expansion of MRR is Minimum Retention Requirement.<br/>
</div></div><br/></li>"
